If a, b, c are the roots of the equation $px^{3} + qx^{2} + rx + s$, then the value of $\begin{vmatrix} 1 + a & 1 & 1 \\ 1 & 1 + b & 1 \\ 1 & 1 & 1 + c \end{vmatrix}$|the answrer is $\frac{(r - s)}{p}$|medium|$\frac{(r - s)}{p}$|$\frac{(s - r)}{p}$|$\frac{(p - s)}{r}$|none of these|$\frac{(r - s)}{p}$
If $a\gt b\gt c$ then $\begin{vmatrix} 1 & a & a^{4} \\ 1 & b & b^{4} \\ 1 & c & c^{4} \end{vmatrix}$ is|the answer is $\gt 0$|medium|0|$\lt 0$|$\gt 0$|none of these|$\gt 0$
If a, b, c are distinct and $\begin{vmatrix} a & a^{3} & a^{4} - 1 \\ b & b^{3} & b^{4} - 1 \\ c & c^{3} & c^{4} - 1 \end{vmatrix}= 0$ then,|the answer is $abc\cdot (ab + bc + ca)= a + b + c$|medium|$abc\cdot (ab + bc + ca)= a + b + c$|$(ab + bc + ca)= a + b + c$|$abc\cdot (ab + bc + ca)= a - b - c$|none of these|$abc\cdot (ab + bc + ca)= a + b + c$
If $x_{1}, x_{2}, x_{3}\neq 0$ then, $\begin{vmatrix} x_{1} + a_{1}\cdot b_{1} & a_{1}\cdot b_{2} & a_{1}\cdot b_{3} \\ a_{2} & a_{2}x + b_{2} & a_{2}\cdot b_{3} \\ a_{3}\cdot b_{1} & a_{3}\cdot b_{2} & a_{3}x + b_{3} \end{vmatrix}= 0$|the answer is $x_{1}\cdot x_{2}\cdot x_{3}\left(1 + \frac{a_{1}b_{1}}{x_{1}} + \frac{a_{2}b_{2}}{x_{2}} + \frac{a_{3}b_{3}}{x_{3}}\right)$|medium|$x_{1}\cdot x_{2}\cdot x_{3}\left(1 + \frac{a_{1}b_{1}}{x_{1}} + \frac{a_{2}b_{2}}{x_{2}} + \frac{a_{3}b_{3}}{x_{3}}\right)$|$x_{1}\cdot x_{2}\cdot x_{3}\left(1 - \frac{a_{1}b_{1}}{x_{1}} + \frac{a_{2}b_{2}}{x_{2}} + \frac{a_{3}b_{3}}{x_{3}}\right)$|$\left(1 + \frac{a_{1}b_{1}}{x_{1}} + \frac{a_{2}b_{2}}{x_{2}} + \frac{a_{3}b_{3}}{x_{3}}\right)$|none of these|$x_{1}\cdot x_{2}\cdot x_{3}\left(1 + \frac{a_{1}b_{1}}{x_{1}} + \frac{a_{2}b_{2}}{x_{2}} + \frac{a_{3}b_{3}}{x_{3}}\right)$
What's the value of the following determinant $\begin{vmatrix} \frac{1}{a + x} & \frac{1}{a + y) & 1 \\ \frac{1}{b + x} & \frac{1}{b + y) & 1 \\ \frac{1}{c + x} & \frac{1}{c + y) & 1 \end{vmatrix}$|the answer is $\frac{(a - b)(a - c)(b - c)(x - y)}{(a + x)(b + x)(c + x)(a + y)(b + y)(c + y)}$|medium|$\frac{(a - b)(a - c)(b - c)(x - y)}{(a + x)(b + x)(c + x)(a + y)(b + y)(c + y)}$|$\frac{(a + b)(a + c)(b + c)(x + y)}{(a + x)(b + x)(c + x)(a + y)(b + y)(c + y)}$|$\frac{(a - b)(a - c)(b - c)(x - y)}{(a - x)(b - x)(c - x)(a - y)(b - y)(c - y)}$|none of these|$\frac{(a - b)(a - c)(b - c)(x - y)}{(a + x)(b + x)(c + x)(a + y)(b + y)(c + y)}$
What's the value of the following determinant $\begin{vmatrix} a^{2} & bc & ac + c^{2} \\ a^{2} + ab & b^{2} & ac \\ ab & b^{2} + bc & c^{2} \end{vmatrix}$|the answer is $4\cdot a^{2}\cdot b^{2}\cdot c^{2}$|medium|$4\cdot a^{2}\cdot b^{2}\cdot c^{2}$|$2\cdot a\cdot b\cdot c$|$4\cdot a\cdot b\cdot c$|none of these|$4\cdot a^{2}\cdot b^{2}\cdot c^{2}$
Find the value of the following determinant $\begin{vmatrix} 1 + a^{2} - b^{2} & 2ab & -2b \\ 2ab & 1 - a^{2} + b^{2} & 2c \\ 2b & -2a & 1 - a^{2} - b^{2} \end{vmatrix}$|the answer is $(1 + a^{2} + b^{2})^{3}$|medium|$(1 + a^{2} + b^{2})^{3}$|$(1 - a^{2} + b^{2})^{3}$|$(1 + a^{2} - b^{2})^{3}$|$(a^{2} + b^{2})^{3}$|$(1 + a^{2} + b^{2})^{3}$
If a, b, c are the sides of a triangle and p denotes it perimeter, s half of it's perimeter and A it's area, then $\begin{vmatrix} a^{2} & (s - a)^{2} & (s - a)^{2} \\ (s - b)^{2} & b^{2} & (s - b)^{2} \\ (s - c)^{2} & (s - c)^{2} & c^{2} \end{vmatrix}$|the answer is $\frac{p^{2}\cdot a^{2}{2}$|medium|$\frac{p^{2}\cdot a^{2}}{2}$|$\frac{p\cdot a}{2}$|$\frac{p^{2}\cdot a}{2}$|none of these|$\frac{p^{2}\cdot a^{2}}{2}$
Find the value of the following determinant $\begin{vmatrix} a^{2} & (s - a)^{2} & (s - a)^{2} \\ (s - b)^{2} & b^{2} & (s - b)^{2} \\ (s - c)^{2} & (s - c)^{2} & c^{2} \end{vmatrix}$|the answer is $x^{2}\cdot (x - 2a)\cdot (x - 2b)(x - 2c)\left(x + \frac{a^{2}}{x - 2a} + \frac{b^{2}}{x - 2b} + \frac{c^{2}}{x - 2c}\right)$|medium|$x^{2}\cdot (x - 2a)\cdot (x - 2b)(x - 2c)\left(x + \frac{a^{2}}{x - 2a} + \frac{b^{2}}{x - 2b} + \frac{c^{2}}{x - 2c}\right)$|$x^{2}\cdot (x + 2a)\cdot (x + 2b)(x + 2c)\left(x + \frac{a^{2}}{x - 2a} + \frac{b^{2}}{x - 2b} + \frac{c^{2}}{x - 2c}\right)$|$x^{2}\cdot (x - 2a)\cdot (x - 2b)(x - 2c)\left(x + \frac{a^{2}}{x + 2a} + \frac{b^{2}}{x + 2b} + \frac{c^{2}}{x + 2c}\right)$|$x^{2}\cdot (x - 2a)\cdot (x - 2b)(x - 2c)\left(x - \frac{a^{2}}{x - 2a} - \frac{b^{2}}{x - 2b} - \frac{c^{2}}{x - 2c}\right)$|$x^{2}\cdot (x - 2a)\cdot (x - 2b)(x - 2c)\left(x + \frac{a^{2}}{x - 2a} + \frac{b^{2}}{x - 2b} + \frac{c^{2}}{x - 2c}\right)$
If x, y and z are unequal and $\begin{vmatrix} x^{3} & (x + a)^{2} & (x - a)^{2} \\ y^{3} & (y + a)^{3} & (y - a)^{3} \\ z^{3} & (z + a)^{3} & (z - a)^{3} \end{vmatrix}$= 0|the answer is $a^{2}(x + y + z)= 3x\cdot y\cdot z$|medium|$a^{2}(x + y + z)= 3x\cdot y\cdot z$|$a^{2}(x - y - z)= 3x\cdot y\cdot z$|$a^{3}\cdot (x + y + z)= 3x\cdot y\cdot z$|none of these|$a^{2}(x + y + z)= 3x\cdot y\cdot z$
Find the value of the following determinant $\begin{vmatrix} 1 - x & a & a^{2} \\ y^{3} & (y + a)^{3} & (y - a)^{3} \\ z^{3} & (z + a)^{3} & (z - a)^{3} \end{vmatrix}$|the answer is $x^{2}\cdot (1 + a^{2} + a^{4}) - x^{2}$|medium|$x^{2}\cdot (1 + a^{2} + a^{4}) - x^{3}$|$x^{3}\cdot (1 + a^{2} + a^{4}) - x^{3}$|$x^{2}\cdot (1 + a^{2} + a^{4}) + x^{3}$|none of these|$x^{2}\cdot (1 + a^{2} + a^{4}) - x^{3}$
If y= sin(px) and $y_{n}= \frac{d^{n}y}{dx^{n}}$, What's the value of $\begin{vmatrix} y & y_{1} & y_{2} \\ y_{3} & y_{4} & y_{5}  \\ y_{6} & y_{7} & y_{8} \end{vmatrix}$|the answer is 0|medium|0|1|sin(2px|cos(px)|0
What's the value of the following determinant $\begin{vmatrix} cos^{2}\theta & cos\theta \cdot sin\theta & -sin\theta \\ cos\theta \cdot sin\theta & sin^{2}\theta & cos\theta \\ sin\theta & -cos\theta & 0 \end{vmatrix}$|the answer is 1|medium|1|0|-1|none of these|1
What's the value of the following determinant $\begin{vmatrix} cos\alpha & sin\alpha \cdot cos\beta & sin\alpha \cdot sin\beta \\ -sin\alpha & sin\alpha \cdot cos\beta & sin\alpha \cdot sin\beta \\ 0 & -sin\beta & cos\beta \end{vmatrix}$|the answer is 1|medium|1|0|-1|none of these|1
what's the value of the following determinant $\begin{vmatrix} a^{2} + x & ab & ac \\ ab & b^{2} + x & bc \\ ac & bc & c^{2} + x \end{vmatrix}$|the answer is 0|medium|0|1|$a\cdot b\cdot c$|$a^{2} + b^{2} + c^{2}$|
If n, r $\gt$ 1 what's the value of the following determinant $\begin{vmatrix} {}^{x}C_{r} & {}^{n - 1}C_{r} & {}^{n - 1}C_{r - 1} \\ {}^{x + 1}C_{r} & {}^{n}C_{r} & {}^{n}C_{r - 1} \\ {}^{x + 2}C_{r} & {}^{n + 1}C_{r} & {}^{n + 1}C_{r - 1} \end{vmatrix}$|the answer is 0|medium|0|2|3|none of these|0
What's the value of the following determinant $\begin{vmatrix} u + a^{2}x & w' + abx & v' + acx \\ w' + abx & v + b^{2}x & u' + bcx  \\ v' + acx & u' + bcx & w + c^{2}x \end{vmatrix}$|the answer is 0|medium|0|$a\cdot b\cdot c$|$u\cdot v\cdot w$|none of the these|0
If f(a, b)= \frac{f(b) - f(a)}{b - a}$ and f(a, b, c)= \frac{f(b,c) - f(c,a)}{c - a} $$\begin{vmatrix} f(a) & f(b) & f(c) \\ 1 & 1 & 1 \\ a & b & c \end{vmatrix}/\begin{vmatrix}  1 & 1 & 1 \\ a & b & c \\ a^{2} & b^{2} & c^{2} \end{vmatrix}$$ is equal to|the answer is f(a, b, c)|medium|f(a, b, c)|f(a, b) + f(a, c)|f(a, c) + f(b, c)|none of these|f(a, b, c)
If A, B, C are the angles of a $\Delta$ABC, then the determinant $\begin{vmatrix} exp(i2A) & exp(-iC) & exp(-iB)\\ exp(-iC) & exp(i2B) & exp(-iA) \\ exp(-iB) & exp(-iA) & exp(i2C) \end{vmatrix}$|the answer is purely real|medium|purely imaginary|purely real|0|Complex|purely real
If A, B and C are the angles of a triangle and $A\geq B\geq C$. What's the minimum value of the following determinant $\begin{vmatrix} sin^{2}A & sinA\cdot cosA & cos^{2}A \\ sin^{2}B & sinB\cdot cosB & cos^{2}B \\ sin^{2}C & sinC\cdot cosC & cos^{2}C  \end{vmatrix}$|the answer is 0|medium|0|1|4|-2|0
What's the value of the following determinant $\begin{vmatrix}  & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
What's the value of the following determinant $\begin{vmatrix} a & b + c & a^{2} \\ b & c + a & b^{2} \\ c & a + b & c^{2} \end{vmatrix}$
